Activity_ID,User_ID,Track_ID,Genre,Is_Liked,Is_Subscribed,Comments_Count,Is_Added_To_Playlist
1625,28,Track_452,Classic,1,1,3,0
1626,28,Track_561,Classic,1,1,5,1
1627,28,Track_501,Classic,1,1,5,1
1628,28,Track_561,Classic,1,1,5,1
1629,28,Track_572,Classic,1,1,2,1
1630,28,Track_507,Classic,1,1,5,1
1631,28,Track_514,Classic,1,1,1,1
1632,28,Track_533,Classic,1,0,1,1
1633,28,Track_493,Classic,1,0,5,1
1634,28,Track_523,Classic,1,0,4,1
1635,28,Track_487,Classic,1,0,1,1
1636,28,Track_460,Classic,1,0,1,1
1637,28,Track_456,Classic,1,0,3,1
1638,28,Track_500,Classic,1,0,4,1
1639,28,Track_547,Classic,1,1,1,1
1640,28,Track_432,Classic,1,0,3,1
1641,28,Track_532,Classic,1,0,3,1
1642,28,Track_547,Classic,1,1,5,1
1643,28,Track_767,Ballad,0,0,0,0
1644,28,Track_698,EDM,0,0,0,0
1645,28,Track_659,EDM,0,0,0,0
1646,28,Track_317,Rock,0,0,0,0
1647,28,Track_409,Rock,0,0,0,0
1648,28,Track_103,Pop,0,0,0,0
1649,28,Track_741,Ballad,0,0,0,0
1650,28,Track_628,EDM,0,0,0,0
1651,28,Track_86,Pop,0,0,0,0
1652,28,Track_990,Jazz,1,0,0,0
1653,28,Track_148,Hiphop,0,0,0,0
1654,28,Track_708,EDM,0,0,0,0
1655,28,Track_341,Rock,0,0,0,0
1656,28,Track_363,Rock,0,0,0,0
1657,28,Track_207,Hiphop,0,0,0,0
1658,28,Track_403,Rock,0,0,0,0
1659,28,Track_990,Jazz,0,0,0,0
1660,28,Track_619,EDM,0,0,0,0
1661,28,Track_157,Hiphop,0,0,0,0
1662,28,Track_290,Rock,0,0,0,0
1663,28,Track_127,Pop,0,0,0,0
1664,28,Track_169,Hiphop,0,0,0,0
1665,28,Track_82,Pop,0,0,0,0
1666,28,Track_578,EDM,1,0,0,0
1667,28,Track_785,Ballad,1,0,0,0
1668,28,Track_835,Ballad,0,0,0,0
1669,28,Track_405,Rock,0,0,0,0
1670,28,Track_183,Hiphop,0,0,0,0
1671,28,Track_12,Pop,0,0,0,0
1672,28,Track_323,Rock,0,0,0,0
1673,28,Track_224,Hiphop,1,0,0,0
1674,28,Track_202,Hiphop,0,0,0,0
1675,28,Track_373,Rock,0,0,0,0
1676,28,Track_30,Pop,1,0,0,0
1677,28,Track_135,Pop,0,0,0,0
1678,28,Track_74,Pop,0,0,0,0
1679,28,Track_58,Pop,0,0,0,0
1680,28,Track_738,Ballad,0,0,0,0
1681,29,Track_206,Hiphop,1,1,5,1
1682,29,Track_286,Hiphop,1,1,4,1
1683,29,Track_205,Hiphop,1,0,1,1
1684,29,Track_203,Hiphop,1,1,3,1
1685,29,Track_234,Hiphop,1,1,2,1
1686,29,Track_269,Hiphop,1,1,2,1
1687,29,Track_241,Hiphop,1,1,2,0
1688,29,Track_239,Hiphop,1,0,5,1
1689,29,Track_182,Hiphop,1,1,1,1
1690,29,Track_235,Hiphop,1,1,5,1
1691,29,Track_146,Hiphop,1,1,5,1
1692,29,Track_160,Hiphop,1,1,2,1
1693,29,Track_183,Hiphop,1,0,2,1
1694,29,Track_260,Hiphop,1,0,5,1
1695,29,Track_283,Hiphop,1,0,5,1
1696,29,Track_203,Hiphop,1,0,3,1
1697,29,Track_276,Hiphop,0,0,4,1
1698,29,Track_169,Hiphop,1,1,4,1
1699,29,Track_285,Hiphop,1,0,2,1
1700,29,Track_285,Hiphop,1,0,4,1
1701,29,Track_260,Hiphop,1,1,2,1
1702,29,Track_221,Hiphop,1,0,4,1
1703,29,Track_38,Pop,1,0,1,1
1704,29,Track_86,Pop,0,0,1,0
1705,29,Track_94,Pop,0,0,1,0
1706,29,Track_102,Pop,1,0,1,0
1707,29,Track_135,Pop,0,1,1,1
1708,29,Track_135,Pop,0,0,1,1
1709,29,Track_109,Pop,1,1,0,1
1710,29,Track_1,Pop,1,0,1,0
1711,29,Track_17,Pop,0,1,1,1
1712,29,Track_76,Pop,1,1,1,0
1713,29,Track_26,Pop,1,0,0,1
1714,29,Track_133,Pop,1,0,1,0
1715,29,Track_8,Pop,0,0,1,1
1716,29,Track_84,Pop,1,0,1,0
1717,29,Track_119,Pop,1,1,0,1
1718,29,Track_17,Pop,0,0,0,0
1719,29,Track_120,Pop,1,0,0,0
1720,29,Track_35,Pop,1,0,1,0
1721,29,Track_54,Pop,1,1,0,1
1722,29,Track_94,Pop,0,1,1,0
1723,29,Track_115,Pop,1,0,1,1
1724,29,Track_72,Pop,1,0,1,0
1725,29,Track_883,Jazz,0,0,0,0
1726,29,Track_845,Ballad,0,0,0,0
1727,29,Track_937,Jazz,0,0,0,0
1728,29,Track_863,Jazz,0,0,0,0
1729,29,Track_303,Rock,0,0,0,0
1730,29,Track_470,Classic,0,0,0,0
1731,29,Track_686,EDM,0,0,0,0
1732,29,Track_806,Ballad,0,0,0,0
1733,29,Track_469,Classic,0,0,0,0
1734,29,Track_421,Rock,0,0,0,0
1735,29,Track_887,Jazz,0,0,0,0
1736,29,Track_794,Ballad,0,0,0,0
1737,29,Track_768,Ballad,0,0,0,0
1738,29,Track_819,Ballad,0,0,0,0
1739,29,Track_927,Jazz,0,0,0,0
1740,29,Track_944,Jazz,0,0,0,0
1741,30,Track_997,Jazz,1,1,3,1
1742,30,Track_864,Jazz,1,1,1,1
1743,30,Track_920,Jazz,1,1,1,1
1744,30,Track_912,Jazz,1,1,1,1
1745,30,Track_878,Jazz,0,1,2,1
1746,30,Track_943,Jazz,1,1,2,1
1747,30,Track_963,Jazz,1,0,4,1
1748,30,Track_893,Jazz,1,0,5,1
1749,30,Track_990,Jazz,1,0,2,1
1750,30,Track_942,Jazz,1,0,5,0
1751,30,Track_909,Jazz,1,1,4,1
1752,30,Track_985,Jazz,1,1,5,1
1753,30,Track_966,Jazz,1,0,5,1
1754,30,Track_934,Jazz,1,1,2,1
1755,30,Track_919,Jazz,1,0,4,1
1756,30,Track_960,Jazz,1,0,3,1
1757,30,Track_981,Jazz,1,1,1,1
1758,30,Track_918,Jazz,1,1,3,1
1759,30,Track_982,Jazz,1,1,2,1
1760,30,Track_917,Jazz,0,0,3,1
1761,30,Track_899,Jazz,1,1,1,1
1762,30,Track_897,Jazz,1,1,5,1
1763,30,Track_213,Hiphop,1,0,0,0
1764,30,Track_379,Rock,0,0,0,0
1765,30,Track_829,Ballad,0,0,0,0
1766,30,Track_485,Classic,0,0,0,0
1767,30,Track_669,EDM,0,0,0,0
1768,30,Track_461,Classic,0,0,0,0
1769,30,Track_856,Ballad,0,0,0,0
1770,30,Track_104,Pop,0,0,0,0
1771,30,Track_745,Ballad,0,0,0,0
1772,30,Track_146,Hiphop,0,0,0,0
1773,30,Track_288,Rock,0,0,0,0
1774,30,Track_721,Ballad,0,0,0,0
1775,30,Track_277,Hiphop,0,0,0,0
1776,30,Track_13,Pop,0,0,0,0
1777,30,Track_319,Rock,0,0,0,0
1778,30,Track_235,Hiphop,0,0,0,0
1779,30,Track_486,Classic,0,0,0,0
1780,30,Track_432,Classic,0,0,0,0
1781,30,Track_181,Hiphop,0,0,0,0
1782,30,Track_100,Pop,0,0,0,0
1783,30,Track_549,Classic,0,0,0,0
1784,30,Track_64,Pop,1,0,0,0
1785,30,Track_781,Ballad,0,0,0,0
1786,30,Track_293,Rock,0,0,0,0
1787,30,Track_163,Hiphop,0,0,0,0
1788,30,Track_55,Pop,0,0,0,0
1789,30,Track_151,Hiphop,0,0,0,0
1790,30,Track_133,Pop,0,0,0,0
1791,30,Track_505,Classic,1,0,0,0
1792,30,Track_722,Ballad,0,0,0,0
1793,30,Track_850,Ballad,0,0,0,0
1794,30,Track_64,Pop,0,0,0,0
1795,30,Track_283,Hiphop,0,0,0,0
1796,30,Track_510,Classic,0,0,0,0
1797,30,Track_764,Ballad,0,0,0,0
1798,30,Track_676,EDM,0,0,0,0
1799,30,Track_779,Ballad,0,0,0,0
1800,30,Track_506,Classic,0,0,0,0
1801,31,Track_353,Rock,1,1,5,1
1802,31,Track_382,Rock,1,1,2,0
1803,31,Track_366,Rock,0,0,3,1
1804,31,Track_382,Rock,1,1,5,1
1805,31,Track_429,Rock,1,1,5,1
1806,31,Track_293,Rock,1,1,4,1
1807,31,Track_422,Rock,0,1,2,0
1808,31,Track_384,Rock,1,0,1,1
1809,31,Track_351,Rock,1,0,4,1
1810,31,Track_290,Rock,0,1,4,0
1811,31,Track_311,Rock,1,1,4,1
1812,31,Track_407,Rock,1,1,5,1
1813,31,Track_339,Rock,1,0,5,1
1814,31,Track_358,Rock,1,0,4,1
1815,31,Track_327,Rock,1,0,3,1
1816,31,Track_335,Rock,1,1,1,0
1817,31,Track_422,Rock,1,1,5,1
1818,31,Track_384,Rock,1,1,1,1
1819,31,Track_408,Rock,1,1,1,1
1820,31,Track_367,Rock,1,1,2,1
1821,31,Track_379,Rock,1,0,5,1
1822,31,Track_355,Rock,1,1,4,1
1823,31,Track_982,Jazz,0,0,0,0
1824,31,Track_587,EDM,0,0,0,0
1825,31,Track_589,EDM,1,0,0,0
1826,31,Track_636,EDM,1,0,0,0
1827,31,Track_656,EDM,0,0,0,0
1828,31,Track_67,Pop,0,0,0,0
1829,31,Track_264,Hiphop,1,0,0,0
1830,31,Track_543,Classic,0,0,0,0
1831,31,Track_909,Jazz,1,0,0,0
1832,31,Track_565,Classic,0,0,0,0
1833,31,Track_690,EDM,0,0,0,0
1834,31,Track_998,Jazz,0,0,0,0
1835,31,Track_448,Classic,0,0,0,0
1836,31,Track_239,Hiphop,0,0,0,0
1837,31,Track_891,Jazz,1,0,0,0
1838,31,Track_177,Hiphop,0,0,0,0
1839,31,Track_456,Classic,0,0,0,0
1840,31,Track_144,Hiphop,0,0,0,0
1841,31,Track_233,Hiphop,0,0,0,0
1842,31,Track_649,EDM,0,0,0,0
1843,31,Track_842,Ballad,0,0,0,0
1844,31,Track_740,Ballad,1,0,0,0
1845,31,Track_218,Hiphop,0,0,0,0
1846,31,Track_602,EDM,0,0,0,0
1847,31,Track_817,Ballad,0,0,0,0
1848,31,Track_938,Jazz,0,0,0,0
1849,31,Track_154,Hiphop,0,0,0,0
1850,31,Track_1,Pop,0,0,0,0
1851,31,Track_571,Classic,0,0,0,0
1852,31,Track_646,EDM,0,0,0,0
1853,31,Track_247,Hiphop,1,0,0,0
1854,31,Track_628,EDM,1,0,0,0
1855,31,Track_74,Pop,0,0,0,0
1856,31,Track_629,EDM,0,0,0,0
1857,31,Track_533,Classic,0,0,0,0
1858,31,Track_886,Jazz,0,0,0,0
1859,31,Track_797,Ballad,0,0,0,0
1860,31,Track_859,Jazz,0,0,0,0
1861,32,Track_383,Rock,1,1,5,1
1862,32,Track_388,Rock,1,0,2,1
1863,32,Track_374,Rock,1,1,5,1
1864,32,Track_389,Rock,1,1,2,0
1865,32,Track_423,Rock,1,1,1,1
1866,32,Track_399,Rock,1,0,1,1
1867,32,Track_323,Rock,1,0,3,0
1868,32,Track_428,Rock,1,0,3,1
1869,32,Track_352,Rock,1,0,2,1
1870,32,Track_292,Rock,1,1,1,0
1871,32,Track_415,Rock,1,0,5,1
1872,32,Track_427,Rock,1,0,2,1
1873,32,Track_318,Rock,1,0,5,1
1874,32,Track_345,Rock,1,1,3,0
1875,32,Track_289,Rock,1,0,3,0
1876,32,Track_328,Rock,1,0,1,1
1877,32,Track_400,Rock,1,1,5,1
1878,32,Track_356,Rock,1,0,4,0
1879,32,Track_377,Rock,1,1,1,1
1880,32,Track_413,Rock,1,1,4,1
1881,32,Track_287,Rock,1,1,2,0
1882,32,Track_365,Rock,1,1,2,1
1883,32,Track_998,Jazz,1,0,0,1
1884,32,Track_923,Jazz,0,0,1,1
1885,32,Track_883,Jazz,1,1,1,0
1886,32,Track_471,Classic,1,0,1,0
1887,32,Track_479,Classic,0,0,1,0
1888,32,Track_543,Classic,1,0,0,0
1889,32,Track_952,Jazz,1,0,1,0
1890,32,Track_955,Jazz,1,1,0,1
1891,32,Track_547,Classic,0,0,0,1
1892,32,Track_537,Classic,1,1,1,1
1893,32,Track_866,Jazz,1,0,1,1
1894,32,Track_484,Classic,0,1,0,0
1895,32,Track_535,Classic,1,0,0,0
1896,32,Track_867,Jazz,0,0,0,1
1897,32,Track_935,Jazz,1,0,1,1
1898,32,Track_458,Classic,1,0,1,1
1899,32,Track_548,Classic,1,0,0,1
1900,32,Track_560,Classic,0,1,1,1
1901,32,Track_541,Classic,0,1,1,1
1902,32,Track_885,Jazz,0,1,1,0
1903,32,Track_860,Jazz,0,0,1,1
1904,32,Track_976,Jazz,1,0,0,1
1905,32,Track_821,Ballad,0,0,0,0
1906,32,Track_203,Hiphop,0,0,0,0
1907,32,Track_803,Ballad,0,0,0,0
1908,32,Track_12,Pop,0,0,0,0
1909,32,Track_731,Ballad,0,0,0,0
1910,32,Track_644,EDM,0,0,0,0
1911,32,Track_756,Ballad,0,0,0,0
1912,32,Track_237,Hiphop,1,0,0,0
1913,32,Track_4,Pop,0,0,0,0
1914,32,Track_624,EDM,0,0,0,0
1915,32,Track_95,Pop,0,0,0,0
1916,32,Track_223,Hiphop,0,0,0,0
1917,32,Track_254,Hiphop,0,0,0,0
1918,32,Track_72,Pop,0,0,0,0
1919,32,Track_250,Hiphop,0,0,0,0
1920,32,Track_272,Hiphop,0,0,0,0
1921,33,Track_361,Rock,1,1,5,1
1922,33,Track_357,Rock,1,0,1,1
1923,33,Track_305,Rock,1,0,5,1
1924,33,Track_314,Rock,1,0,1,1
1925,33,Track_373,Rock,1,1,4,1
1926,33,Track_316,Rock,1,1,2,1
1927,33,Track_363,Rock,1,0,4,1
1928,33,Track_417,Rock,1,1,4,1
1929,33,Track_339,Rock,1,1,4,1
1930,33,Track_332,Rock,1,0,3,0
1931,33,Track_336,Rock,1,1,3,1
1932,33,Track_371,Rock,1,1,3,0
1933,33,Track_337,Rock,1,1,3,1
1934,33,Track_372,Rock,1,1,2,1
1935,33,Track_423,Rock,1,1,5,1
1936,33,Track_352,Rock,1,1,4,1
1937,33,Track_419,Rock,1,1,4,1
1938,33,Track_424,Rock,1,0,1,1
1939,33,Track_336,Rock,1,0,4,1
1940,33,Track_324,Rock,1,0,2,1
1941,33,Track_370,Rock,0,1,5,1
1942,33,Track_429,Rock,1,1,2,1
1943,33,Track_979,Jazz,0,1,1,0
1944,33,Track_903,Jazz,1,0,1,0
1945,33,Track_479,Classic,0,1,0,0
1946,33,Track_864,Jazz,1,0,1,0
1947,33,Track_988,Jazz,1,0,0,0
1948,33,Track_895,Jazz,1,0,1,1
1949,33,Track_484,Classic,0,1,1,0
1950,33,Track_896,Jazz,1,0,1,0
1951,33,Track_561,Classic,0,1,1,0
1952,33,Track_483,Classic,0,0,1,1
1953,33,Track_462,Classic,0,0,1,0
1954,33,Track_458,Classic,1,1,0,0
1955,33,Track_503,Classic,0,1,0,1
1956,33,Track_899,Jazz,1,1,0,0
1957,33,Track_862,Jazz,0,1,1,1
1958,33,Track_885,Jazz,0,0,0,0
1959,33,Track_540,Classic,0,0,0,1
1960,33,Track_959,Jazz,1,1,1,1
1961,33,Track_480,Classic,0,0,0,0
1962,33,Track_438,Classic,0,0,1,0
1963,33,Track_911,Jazz,0,0,0,1
1964,33,Track_533,Classic,0,0,0,0
1965,33,Track_653,EDM,0,0,0,0
1966,33,Track_722,Ballad,0,0,0,0
1967,33,Track_672,EDM,0,0,0,0
1968,33,Track_153,Hiphop,1,0,0,0
1969,33,Track_718,Ballad,0,0,0,0
1970,33,Track_640,EDM,0,0,0,0
1971,33,Track_720,Ballad,0,0,0,0
1972,33,Track_65,Pop,0,0,0,0
1973,33,Track_829,Ballad,0,0,0,0
1974,33,Track_133,Pop,0,0,0,0
1975,33,Track_209,Hiphop,0,0,0,0
1976,33,Track_831,Ballad,0,0,0,0
1977,33,Track_711,EDM,0,0,0,0
1978,33,Track_64,Pop,0,0,0,0
1979,33,Track_275,Hiphop,0,0,0,0
1980,33,Track_60,Pop,0,0,0,0
1981,34,Track_414,Rock,1,1,1,1
1982,34,Track_339,Rock,1,0,1,1
1983,34,Track_429,Rock,1,0,2,1
1984,34,Track_342,Rock,1,0,5,1
1985,34,Track_417,Rock,1,0,1,1
1986,34,Track_360,Rock,0,1,3,1
1987,34,Track_320,Rock,1,1,1,1
1988,34,Track_383,Rock,1,0,2,0
1989,34,Track_314,Rock,1,0,4,1
1990,34,Track_420,Rock,1,1,3,1
1991,34,Track_297,Rock,1,1,4,1
1992,34,Track_398,Rock,0,1,4,1
1993,34,Track_423,Rock,0,0,5,1
1994,34,Track_312,Rock,1,1,3,1
1995,34,Track_295,Rock,1,1,1,1
1996,34,Track_309,Rock,1,1,2,1
1997,34,Track_415,Rock,1,1,4,0
1998,34,Track_410,Rock,0,1,3,1
1999,34,Track_326,Rock,1,1,4,1
2000,34,Track_362,Rock,1,0,3,1
2001,34,Track_383,Rock,1,0,3,1
2002,34,Track_408,Rock,1,0,5,1
2003,34,Track_463,Classic,1,0,0,0
2004,34,Track_432,Classic,1,0,0,1
2005,34,Track_499,Classic,0,1,0,1
2006,34,Track_510,Classic,1,1,1,0
2007,34,Track_533,Classic,0,1,0,1
2008,34,Track_566,Classic,0,1,0,1
2009,34,Track_538,Classic,0,0,1,0
2010,34,Track_542,Classic,1,1,0,1
2011,34,Track_458,Classic,0,1,0,0
2012,34,Track_565,Classic,1,1,0,1
2013,34,Track_512,Classic,1,1,0,0
2014,34,Track_522,Classic,0,1,0,0
2015,34,Track_516,Classic,0,0,0,1
2016,34,Track_448,Classic,0,0,0,1
2017,34,Track_572,Classic,1,1,0,0
2018,34,Track_556,Classic,1,0,1,1
2019,34,Track_518,Classic,0,1,1,0
2020,34,Track_517,Classic,1,0,1,1
2021,34,Track_567,Classic,0,0,1,0
2022,34,Track_476,Classic,1,0,1,1
2023,34,Track_467,Classic,0,0,0,0
2024,34,Track_455,Classic,1,1,1,1
2025,34,Track_20,Pop,0,0,0,0
2026,34,Track_674,EDM,0,0,0,0
2027,34,Track_959,Jazz,0,0,0,0
2028,34,Track_89,Pop,0,0,0,0
2029,34,Track_815,Ballad,1,0,0,0
2030,34,Track_111,Pop,0,0,0,0
2031,34,Track_740,Ballad,0,0,0,0
2032,34,Track_8,Pop,0,0,0,0
2033,34,Track_98,Pop,0,0,0,0
2034,34,Track_111,Pop,0,0,0,0
2035,34,Track_716,Ballad,0,0,0,0
2036,34,Track_852,Ballad,1,0,0,0
2037,34,Track_268,Hiphop,0,0,0,0
2038,34,Track_685,EDM,0,0,0,0
2039,34,Track_216,Hiphop,0,0,0,0
2040,34,Track_678,EDM,0,0,0,0
2041,35,Track_893,Jazz,1,0,1,1
2042,35,Track_988,Jazz,1,1,5,0
2043,35,Track_1000,Jazz,1,1,3,1
2044,35,Track_862,Jazz,1,1,3,0
2045,35,Track_989,Jazz,1,0,4,1
2046,35,Track_875,Jazz,1,1,1,1
2047,35,Track_976,Jazz,1,1,1,1
2048,35,Track_911,Jazz,1,1,1,1
2049,35,Track_983,Jazz,1,1,1,0
2050,35,Track_872,Jazz,0,1,5,1
2051,35,Track_937,Jazz,1,1,1,1
2052,35,Track_948,Jazz,1,1,3,1
2053,35,Track_925,Jazz,1,0,3,1
2054,35,Track_868,Jazz,1,0,5,0
2055,35,Track_936,Jazz,1,1,3,1
2056,35,Track_967,Jazz,1,1,3,1
2057,35,Track_944,Jazz,0,0,2,1
2058,35,Track_927,Jazz,1,1,1,1
2059,35,Track_952,Jazz,1,1,1,0
2060,35,Track_925,Jazz,1,1,2,1
2061,35,Track_946,Jazz,1,1,2,1
2062,35,Track_969,Jazz,1,1,4,1
2063,35,Track_347,Rock,1,0,0,0
2064,35,Track_413,Rock,1,0,1,0
2065,35,Track_788,Ballad,1,0,0,0
2066,35,Track_742,Ballad,0,0,1,1
2067,35,Track_296,Rock,1,1,1,0
2068,35,Track_782,Ballad,0,0,1,0
2069,35,Track_732,Ballad,1,0,0,1
2070,35,Track_329,Rock,0,0,0,0
2071,35,Track_763,Ballad,0,1,0,0
2072,35,Track_404,Rock,1,1,1,0
2073,35,Track_313,Rock,1,1,1,1
2074,35,Track_810,Ballad,1,0,0,1
2075,35,Track_348,Rock,1,0,0,0
2076,35,Track_720,Ballad,0,0,0,0
2077,35,Track_335,Rock,0,0,1,0
2078,35,Track_846,Ballad,1,0,1,0
2079,35,Track_720,Ballad,1,1,1,0
2080,35,Track_310,Rock,0,1,1,1
2081,35,Track_750,Ballad,0,1,1,0
2082,35,Track_302,Rock,0,0,0,1
2083,35,Track_841,Ballad,1,0,0,1
2084,35,Track_818,Ballad,0,0,1,1
2085,35,Track_441,Classic,1,0,0,0
2086,35,Track_617,EDM,0,0,0,0
2087,35,Track_161,Hiphop,0,0,0,0
2088,35,Track_211,Hiphop,0,0,0,0
2089,35,Track_438,Classic,1,0,0,0
2090,35,Track_477,Classic,0,0,0,0
2091,35,Track_179,Hiphop,0,0,0,0
2092,35,Track_6,Pop,0,0,0,0
2093,35,Track_245,Hiphop,0,0,0,0
2094,35,Track_195,Hiphop,0,0,0,0
2095,35,Track_26,Pop,1,0,0,0
2096,35,Track_148,Hiphop,1,0,0,0
2097,35,Track_537,Classic,0,0,0,0
2098,35,Track_216,Hiphop,1,0,0,0
2099,35,Track_264,Hiphop,1,0,0,0
2100,35,Track_463,Classic,0,0,0,0
2101,36,Track_794,Ballad,1,1,5,0
2102,36,Track_783,Ballad,1,0,2,1
2103,36,Track_771,Ballad,1,0,4,1
2104,36,Track_773,Ballad,1,1,3,1
2105,36,Track_843,Ballad,1,1,2,1
2106,36,Track_766,Ballad,1,1,5,1
2107,36,Track_855,Ballad,0,0,3,1
2108,36,Track_725,Ballad,1,0,2,1
2109,36,Track_780,Ballad,1,1,1,1
2110,36,Track_816,Ballad,1,1,4,0
2111,36,Track_779,Ballad,1,0,1,1
2112,36,Track_782,Ballad,1,1,1,1
2113,36,Track_803,Ballad,1,1,1,1
2114,36,Track_825,Ballad,1,0,5,1
2115,36,Track_829,Ballad,1,1,1,1
2116,36,Track_848,Ballad,1,0,5,1
2117,36,Track_847,Ballad,1,0,1,1
2118,36,Track_771,Ballad,1,1,3,1
2119,36,Track_835,Ballad,0,1,5,0
2120,36,Track_806,Ballad,1,1,1,1
2121,36,Track_811,Ballad,1,0,5,0
2122,36,Track_741,Ballad,1,1,3,0
2123,36,Track_478,Classic,0,0,0,0
2124,36,Track_569,Classic,0,1,0,1
2125,36,Track_470,Classic,1,0,0,0
2126,36,Track_476,Classic,0,0,0,1
2127,36,Track_508,Classic,0,1,1,0
2128,36,Track_473,Classic,1,1,0,0
2129,36,Track_523,Classic,0,1,0,0
2130,36,Track_493,Classic,0,0,1,0
2131,36,Track_551,Classic,1,1,0,1
2132,36,Track_533,Classic,0,1,0,1
2133,36,Track_443,Classic,1,0,1,1
2134,36,Track_440,Classic,0,0,0,0
2135,36,Track_469,Classic,0,1,1,1
2136,36,Track_549,Classic,1,0,1,1
2137,36,Track_494,Classic,1,1,1,1
2138,36,Track_543,Classic,0,0,0,1
2139,36,Track_570,Classic,0,0,0,1
2140,36,Track_527,Classic,0,1,0,1
2141,36,Track_568,Classic,0,0,0,0
2142,36,Track_562,Classic,0,0,0,0
2143,36,Track_569,Classic,1,0,1,1
2144,36,Track_549,Classic,1,0,0,0
2145,36,Track_585,EDM,0,0,0,0
2146,36,Track_636,EDM,0,0,0,0
2147,36,Track_646,EDM,0,0,0,0
2148,36,Track_404,Rock,0,0,0,0
2149,36,Track_112,Pop,0,0,0,0
2150,36,Track_609,EDM,0,0,0,0
2151,36,Track_413,Rock,0,0,0,0
2152,36,Track_919,Jazz,0,0,0,0
2153,36,Track_165,Hiphop,0,0,0,0
2154,36,Track_665,EDM,1,0,0,0
2155,36,Track_388,Rock,0,0,0,0
2156,36,Track_947,Jazz,0,0,0,0
2157,36,Track_687,EDM,0,0,0,0
2158,36,Track_164,Hiphop,0,0,0,0
2159,36,Track_582,EDM,0,0,0,0
2160,36,Track_604,EDM,0,0,0,0
2161,37,Track_342,Rock,1,1,2,0
2162,37,Track_401,Rock,1,1,1,1
2163,37,Track_341,Rock,1,1,5,1
2164,37,Track_298,Rock,1,0,1,1
2165,37,Track_336,Rock,1,1,4,1
2166,37,Track_371,Rock,0,1,4,1
2167,37,Track_357,Rock,1,1,3,1
2168,37,Track_382,Rock,1,1,5,1
2169,37,Track_295,Rock,1,1,3,1
2170,37,Track_331,Rock,1,0,3,0
2171,37,Track_337,Rock,1,1,4,0
2172,37,Track_328,Rock,1,1,2,1
2173,37,Track_315,Rock,1,1,3,1
2174,37,Track_404,Rock,1,1,4,1
2175,37,Track_420,Rock,0,1,3,1
2176,37,Track_354,Rock,1,0,1,1
2177,37,Track_336,Rock,1,1,3,0
2178,37,Track_350,Rock,1,0,2,0
2179,37,Track_325,Rock,1,1,1,1
2180,37,Track_376,Rock,1,0,2,1
2181,37,Track_399,Rock,1,0,4,1
2182,37,Track_418,Rock,1,0,3,1
2183,37,Track_557,Classic,0,0,1,0
2184,37,Track_468,Classic,0,0,0,0
2185,37,Track_465,Classic,1,0,0,0
2186,37,Track_511,Classic,0,0,1,1
2187,37,Track_480,Classic,0,0,0,1
2188,37,Track_558,Classic,0,0,1,1
2189,37,Track_552,Classic,0,1,1,1
2190,37,Track_544,Classic,1,1,0,1
2191,37,Track_544,Classic,1,0,0,0
2192,37,Track_430,Classic,1,1,1,0
2193,37,Track_547,Classic,0,1,1,0
2194,37,Track_501,Classic,0,1,0,0
2195,37,Track_438,Classic,1,0,1,1
2196,37,Track_539,Classic,1,0,1,0
2197,37,Track_558,Classic,1,1,0,1
2198,37,Track_485,Classic,0,0,1,0
2199,37,Track_522,Classic,1,1,1,1
2200,37,Track_441,Classic,0,0,0,1
2201,37,Track_446,Classic,1,0,0,0
2202,37,Track_443,Classic,0,0,0,0
2203,37,Track_466,Classic,0,0,0,1
2204,37,Track_485,Classic,0,1,1,0
2205,37,Track_977,Jazz,0,0,0,0
2206,37,Track_161,Hiphop,1,0,0,0
2207,37,Track_181,Hiphop,0,0,0,0
2208,37,Track_573,EDM,0,0,0,0
2209,37,Track_751,Ballad,0,0,0,0
2210,37,Track_32,Pop,0,0,0,0
2211,37,Track_228,Hiphop,0,0,0,0
2212,37,Track_838,Ballad,0,0,0,0
2213,37,Track_690,EDM,0,0,0,0
2214,37,Track_611,EDM,0,0,0,0
2215,37,Track_150,Hiphop,0,0,0,0
2216,37,Track_693,EDM,0,0,0,0
2217,37,Track_182,Hiphop,0,0,0,0
2218,37,Track_946,Jazz,0,0,0,0
2219,37,Track_274,Hiphop,0,0,0,0
2220,37,Track_158,Hiphop,0,0,0,0
2221,38,Track_861,Jazz,1,0,3,1
2222,38,Track_913,Jazz,1,1,4,1
2223,38,Track_930,Jazz,1,1,4,1
2224,38,Track_863,Jazz,1,1,1,1
2225,38,Track_941,Jazz,0,1,1,0
2226,38,Track_887,Jazz,1,0,4,1
2227,38,Track_964,Jazz,1,0,4,1
2228,38,Track_967,Jazz,1,1,3,1
2229,38,Track_962,Jazz,1,1,3,1
2230,38,Track_941,Jazz,1,1,5,1
2231,38,Track_932,Jazz,1,0,3,1
2232,38,Track_870,Jazz,1,1,3,1
2233,38,Track_929,Jazz,1,0,3,1
2234,38,Track_900,Jazz,1,1,5,1
2235,38,Track_872,Jazz,0,1,1,1
2236,38,Track_981,Jazz,0,1,2,1
2237,38,Track_962,Jazz,1,1,3,1
2238,38,Track_993,Jazz,1,1,5,1
2239,38,Track_906,Jazz,1,0,2,1
2240,38,Track_949,Jazz,1,1,1,1
2241,38,Track_894,Jazz,1,0,5,1
2242,38,Track_929,Jazz,0,1,2,1
